frame_id,track_id,class_id,class_name,cx,cy,x1,y1,x2,y2,confidence,crossed
520,784,0,pedestrian,609,840,583,784,635,896,0.3476,False
521,762,3,car,1346,832,1176,752,1517,912,0.7900,False
521,691,2,bicycle,435,868,387,834,483,902,0.4625,False
521,789,9,motor,777,864,727,834,827,894,0.4407,False
521,756,1,people,773,843,749,799,798,888,0.3060,False
522,762,3,car,1323,832,1150,752,1496,913,0.7895,False
522,691,2,bicycle,442,869,395,836,490,902,0.5531,False
522,756,1,people,778,843,755,800,802,887,0.2595,False
522,502,9,motor,1083,849,1022,812,1145,887,0.3913,False
523,762,3,car,1298,832,1122,750,1474,914,0.7632,False
523,691,2,bicycle,446,864,393,827,500,901,0.5744,False
523,756,1,people,783,843,759,798,808,889,0.3152,False
523,784,0,pedestrian,623,837,597,780,650,895,0.4330,False
523,789,9,motor,789,863,736,831,843,896,0.2660,False
524,762,3,car,1260,831,1080,748,1440,915,0.7946,False
524,691,2,bicycle,450,867,399,832,502,903,0.3377,False
524,756,1,people,788,844,764,799,813,889,0.2992,False
524,784,0,pedestrian,628,838,603,782,654,895,0.3883,False
524,797,0,pedestrian,586,835,565,783,608,888,0.4108,False
525,762,3,car,1233,832,1054,750,1413,914,0.7826,False
525,691,2,bicycle,459,869,410,836,509,902,0.5008,False
525,756,1,people,792,842,767,796,818,889,0.3384,False
525,784,0,pedestrian,633,839,608,783,659,895,0.3900,False
525,797,0,pedestrian,592,835,570,783,614,888,0.4901,False
525,789,9,motor,797,863,746,832,849,895,0.3444,False
526,762,3,car,1217,831,1036,749,1399,914,0.7693,False
526,756,1,people,797,843,773,799,821,887,0.2998,False
526,784,0,pedestrian,638,835,614,780,663,890,0.4110,False
526,797,0,pedestrian,596,834,574,781,619,888,0.4981,False
526,789,2,bicycle,801,861,743,826,859,896,0.3013,False
527,762,3,car,1193,832,1011,749,1376,915,0.7484,False
527,756,1,people,801,844,777,800,825,888,0.3191,False
527,784,0,pedestrian,644,838,619,781,670,896,0.5399,False
527,797,0,pedestrian,603,833,581,779,626,888,0.4921,False
527,789,2,bicycle,808,862,750,827,866,898,0.3983,False
528,762,3,car,1171,830,985,745,1357,916,0.5777,False
528,756,1,people,807,843,783,800,831,887,0.3752,False
528,784,0,pedestrian,648,839,623,781,674,897,0.3869,False
528,797,0,pedestrian,608,833,585,778,631,888,0.3017,False
528,789,9,motor,813,860,753,823,873,898,0.3321,False
528,814,2,bicycle,33,1016,0,933,66,1100,0.4249,False
529,762,3,car,1143,832,963,750,1324,914,0.7518,False
529,756,1,people,812,843,788,799,837,888,0.2818,False
529,784,0,pedestrian,654,835,631,783,678,888,0.3120,False
529,797,0,pedestrian,614,832,592,778,637,886,0.5625,False
529,789,9,motor,816,861,757,824,875,899,0.4648,False
529,814,2,bicycle,34,1014,1,929,68,1099,0.3483,False
529,691,2,bicycle,480,864,427,829,534,900,0.5000,False
530,762,3,car,1117,826,925,738,1309,915,0.3082,False
530,756,1,people,820,843,796,799,844,887,0.3071,False
530,784,0,pedestrian,660,834,636,780,684,888,0.4216,False
530,797,0,pedestrian,620,832,597,776,643,888,0.5292,False
530,789,2,bicycle,822,860,761,822,883,899,0.3663,False
530,814,2,bicycle,46,972,0,840,92,1104,0.4991,False
530,691,2,bicycle,485,858,425,817,546,900,0.4724,False
531,762,3,car,1091,830,907,746,1276,915,0.6435,False
531,756,1,people,825,839,799,792,851,887,0.2955,False
531,784,0,pedestrian,665,836,641,782,689,891,0.3448,False
531,797,0,pedestrian,625,832,602,777,648,887,0.6510,False
531,789,2,bicycle,828,859,765,819,891,899,0.3177,False
531,814,2,bicycle,50,962,0,818,101,1106,0.3282,False
531,691,2,bicycle,490,859,431,819,550,900,0.3396,False
532,762,3,car,1064,831,883,749,1245,914,0.3179,False
532,756,1,people,830,839,806,795,855,884,0.3702,False
532,797,0,pedestrian,630,832,607,776,653,888,0.2639,False
532,789,9,motor,831,856,770,817,892,896,0.2628,False
532,691,2,bicycle,501,863,443,825,559,902,0.4336,False
532,824,2,bicycle,42,1020,3,937,82,1103,0.3853,False
533,762,3,car,1041,832,860,750,1222,915,0.5992,False
533,797,0,pedestrian,634,831,612,776,657,887,0.4035,False
533,691,2,bicycle,506,854,438,807,574,901,0.3655,False
533,824,2,bicycle,46,1030,6,947,86,1114,0.3743,False
533,784,0,pedestrian,674,833,650,778,698,888,0.2790,False
534,762,3,car,1013,829,822,743,1204,916,0.3126,False
534,797,0,pedestrian,641,831,618,775,664,887,0.3243,False
534,691,2,bicycle,515,854,443,804,588,905,0.3655,False
534,824,2,bicycle,50,1023,13,946,88,1100,0.5115,False
534,784,0,pedestrian,682,835,656,777,708,894,0.4077,False
535,762,3,car,992,818,777,721,1207,916,0.4495,False
535,797,0,pedestrian,646,831,624,776,669,887,0.5593,False
535,691,2,bicycle,521,860,459,818,583,903,0.3650,False
535,824,2,bicycle,54,1016,15,937,93,1095,0.5036,False
535,784,0,pedestrian,686,836,660,777,712,895,0.3660,False
536,762,3,car,958,807,720,697,1196,918,0.5031,False
536,691,2,bicycle,522,852,452,803,593,902,0.5248,False
537,762,3,car,918,808,690,702,1147,915,0.5912,False
537,691,2,bicycle,525,850,453,798,598,902,0.5544,False
537,833,2,bicycle,547,848,516,797,578,899,0.4056,False
537,502,9,motor,1174,850,1104,808,1245,893,0.3868,False
537,797,0,pedestrian,657,830,635,775,680,886,0.5145,False
537,784,0,pedestrian,697,834,672,776,722,893,0.3477,False
538,762,3,car,890,816,679,718,1101,915,0.4539,False
538,691,2,bicycle,529,852,463,804,595,900,0.4637,False
538,834,2,bicycle,66,981,3,839,129,1123,0.3697,False
538,502,9,motor,1180,843,1105,797,1256,889,0.6034,False
538,797,0,pedestrian,664,831,641,775,687,887,0.4604,False
538,784,0,pedestrian,703,836,676,774,730,899,0.3826,False
539,762,3,car,864,821,659,726,1069,916,0.6495,False
539,691,2,bicycle,538,856,478,813,599,899,0.4333,False
539,502,9,motor,1187,843,1113,797,1262,889,0.5332,False
540,762,3,car,842,820,642,727,1043,914,0.5204,False
540,691,2,bicycle,542,853,482,810,603,897,0.4712,False
540,502,9,motor,1191,842,1117,796,1266,888,0.6055,False
540,834,2,bicycle,73,1015,33,925,114,1105,0.4274,False
541,691,2,bicycle,547,851,484,805,610,897,0.4294,False
541,502,9,motor,1197,843,1127,801,1267,886,0.6563,False
541,824,2,bicycle,78,1025,31,933,125,1117,0.4659,False
542,691,2,bicycle,555,854,495,811,615,897,0.6267,False
542,502,9,motor,1203,847,1135,807,1272,888,0.4943,False
543,502,9,motor,1210,850,1138,807,1283,893,0.4140,False
543,839,2,bicycle,85,964,12,809,159,1119,0.4258,False
544,502,9,motor,1217,850,1150,812,1284,889,0.4412,False
544,839,2,bicycle,90,964,16,809,164,1119,0.4440,False
545,502,9,motor,1218,846,1150,807,1286,885,0.3361,False
545,839,2,bicycle,89,958,15,803,164,1113,0.3421,False
546,839,2,bicycle,92,963,18,810,167,1117,0.5313,False
547,839,2,bicycle,103,976,34,835,172,1118,0.4827,False
547,762,3,car,644,845,454,757,835,934,0.3499,True
547,824,2,bicycle,115,1023,66,931,165,1116,0.3622,False
547,502,9,motor,1208,848,1152,816,1264,881,0.5178,False
548,839,2,bicycle,109,978,40,839,178,1118,0.4983,False
548,762,3,car,618,841,431,755,806,927,0.6218,False
548,824,2,bicycle,121,1023,69,929,173,1118,0.3925,False
548,502,9,motor,1210,852,1158,822,1262,883,0.6379,False
549,839,2,bicycle,112,967,38,819,186,1115,0.5165,False
549,762,3,car,582,841,395,757,770,926,0.6893,False
549,502,9,motor,1212,851,1164,823,1261,880,0.4619,False
550,839,2,bicycle,121,967,46,819,196,1116,0.5239,False
550,762,3,car,563,842,374,758,752,926,0.6332,False
550,502,9,motor,1218,852,1166,821,1270,883,0.4529,False
551,839,2,bicycle,127,964,50,812,204,1117,0.5358,False
551,762,3,car,535,844,345,760,726,928,0.7220,False
551,502,9,motor,1222,851,1170,819,1275,883,0.5799,False
551,789,9,motor,929,858,870,819,989,897,0.3288,False
551,824,2,bicycle,138,1025,85,931,191,1119,0.3036,False
552,839,2,bicycle,137,968,63,820,212,1117,0.4491,False
552,762,3,car,504,843,310,757,699,929,0.7672,False
552,502,9,motor,1227,852,1177,821,1278,883,0.6917,False
552,789,9,motor,932,858,876,822,989,894,0.2720,False
552,824,2,bicycle,140,1025,87,932,193,1118,0.2975,False
552,797,0,pedestrian,734,829,712,774,756,884,0.3514,False
553,839,2,bicycle,148,968,74,819,223,1118,0.4512,False
553,762,3,car,478,843,283,757,674,929,0.7806,False
553,502,9,motor,1232,851,1183,821,1281,881,0.5518,False
553,824,2,bicycle,144,1025,90,932,198,1119,0.3649,False
553,852,1,people,1322,831,1295,784,1350,879,0.4555,False
553,784,0,pedestrian,778,830,755,776,802,884,0.3178,True
554,839,2,bicycle,151,964,75,812,227,1116,0.5269,False
554,762,3,car,450,843,253,757,647,929,0.7463,False
554,502,9,motor,1237,852,1189,823,1286,882,0.4915,False
554,824,2,bicycle,152,1022,96,927,208,1117,0.3461,False
554,852,1,people,1325,829,1298,783,1352,876,0.3166,False
554,784,0,pedestrian,781,831,758,778,805,885,0.3657,False
554,797,0,pedestrian,743,829,721,774,765,885,0.4085,False
555,839,2,bicycle,150,961,74,808,227,1115,0.5587,False
555,762,3,car,422,843,225,758,619,929,0.7268,False
555,502,9,motor,1241,850,1192,820,1291,881,0.6043,False
555,824,2,bicycle,158,1021,101,926,216,1117,0.3604,False
555,852,1,people,1331,830,1304,784,1358,876,0.3293,False
555,784,0,pedestrian,787,832,763,778,811,887,0.4060,False
556,839,2,bicycle,152,962,74,808,230,1116,0.4537,False
556,762,3,car,388,842,189,756,587,928,0.6803,False
556,502,9,motor,1246,850,1197,820,1296,881,0.6800,False
556,852,1,people,1340,829,1314,783,1367,875,0.3472,False
556,784,0,pedestrian,791,831,768,778,814,884,0.3061,False
556,860,2,bicycle,644,850,615,798,673,903,0.4274,False
556,797,0,pedestrian,752,830,730,774,775,886,0.5003,True
557,839,2,bicycle,158,959,79,803,238,1115,0.4194,False
557,762,3,car,368,840,172,755,565,925,0.6830,False
557,502,9,motor,1251,849,1202,819,1300,879,0.5597,False
557,852,1,people,1347,828,1321,783,1373,873,0.3416,False
557,784,0,pedestrian,797,831,773,776,822,887,0.3301,False
557,756,1,people,958,841,936,800,981,883,0.3488,False
557,691,2,bicycle,624,853,566,810,683,896,0.4324,False
557,824,2,bicycle,171,1012,118,924,225,1100,0.2667,False
558,839,2,bicycle,170,961,93,807,248,1115,0.5406,False
558,762,3,car,350,840,152,754,548,926,0.3431,False
558,502,9,motor,1256,852,1206,821,1306,883,0.4999,False
558,852,1,people,1352,829,1326,782,1379,876,0.3101,False
558,784,0,pedestrian,801,832,777,778,825,887,0.2871,False
558,691,2,bicycle,629,855,575,816,683,895,0.4532,False
558,824,2,bicycle,176,1019,121,930,231,1108,0.3023,False
558,789,9,motor,963,861,912,829,1014,893,0.3703,False
558,797,0,pedestrian,761,830,739,775,784,886,0.4451,False
559,839,2,bicycle,177,976,107,838,248,1115,0.4419,False
559,762,3,car,317,840,119,754,516,926,0.4616,False
559,502,9,motor,1260,851,1212,821,1309,882,0.5653,False
559,784,0,pedestrian,804,830,782,779,827,882,0.2566,False
559,691,2,bicycle,632,861,585,828,679,894,0.5003,False
559,789,9,motor,969,861,920,831,1018,892,0.3723,False
559,860,2,bicycle,633,847,605,797,662,897,0.5932,False
559,756,1,people,966,840,944,800,988,881,0.2647,False
560,839,2,bicycle,169,961,91,809,247,1113,0.3895,False
560,762,3,car,280,838,84,753,476,923,0.5294,False
560,502,9,motor,1265,850,1215,819,1316,882,0.6817,False
560,691,2,bicycle,638,851,576,805,701,897,0.5274,False
560,789,9,motor,971,859,919,827,1023,892,0.4297,False
560,870,2,bicycle,660,846,629,797,691,895,0.4709,False
560,756,1,people,969,839,948,799,991,879,0.3372,False
560,824,2,bicycle,185,1015,133,933,238,1097,0.3864,False
561,839,2,bicycle,185,962,107,809,264,1116,0.4472,False
561,762,3,car,257,838,62,754,452,922,0.2610,False
561,502,9,motor,1269,849,1218,817,1321,882,0.6407,False
561,691,2,bicycle,643,849,578,800,708,898,0.4646,False
561,870,2,bicycle,665,844,635,795,696,893,0.3296,False
561,824,2,bicycle,191,1018,134,930,249,1107,0.3433,False
561,852,1,people,1371,830,1345,783,1397,877,0.3409,False
561,797,0,pedestrian,775,830,753,775,797,885,0.4173,False
561,784,0,pedestrian,815,828,792,777,838,880,0.3245,False
562,839,2,bicycle,180,958,99,802,261,1114,0.3486,False
562,502,9,motor,1273,851,1225,821,1322,882,0.3423,False
562,691,2,bicycle,646,848,583,799,710,897,0.5817,False
562,824,2,bicycle,196,1019,136,927,257,1112,0.5165,False
562,797,0,pedestrian,779,830,757,776,801,885,0.3527,False
563,839,2,bicycle,163,963,81,812,245,1114,0.3301,False
563,502,9,motor,1279,851,1228,819,1330,883,0.5316,False
563,691,2,bicycle,652,852,595,808,709,896,0.5333,False
563,824,2,bicycle,201,1024,141,932,262,1116,0.4875,False
563,797,0,pedestrian,783,831,761,776,805,886,0.3892,False
563,789,9,motor,984,860,935,830,1034,891,0.3224,False
563,784,0,pedestrian,821,831,799,780,844,882,0.2857,False
564,502,9,motor,1284,851,1233,819,1335,884,0.5464,False
564,691,2,bicycle,659,858,608,820,710,896,0.4217,False
564,824,2,bicycle,205,1027,146,937,265,1117,0.3623,False
564,797,0,pedestrian,787,831,765,776,809,886,0.2992,False
564,789,9,motor,987,859,937,828,1038,890,0.3386,False
564,784,0,pedestrian,826,829,805,780,848,878,0.3372,False
564,756,1,people,985,839,964,799,1007,880,0.2800,False
565,502,9,motor,1287,851,1240,821,1335,881,0.5214,False
565,691,2,bicycle,664,856,606,813,722,900,0.5029,False
565,824,2,bicycle,211,1023,152,934,270,1112,0.2603,False
565,797,0,pedestrian,791,829,769,774,813,885,0.5290,False
565,784,0,pedestrian,830,827,809,779,851,875,0.2713,False
565,839,2,bicycle,189,952,102,790,277,1114,0.3667,False
566,502,9,motor,1291,848,1240,816,1342,881,0.5004,False
566,691,2,bicycle,669,855,613,813,725,897,0.5480,False
566,784,0,pedestrian,836,827,814,778,858,877,0.2617,False
566,839,2,bicycle,206,961,125,809,288,1114,0.3171,False
566,852,1,people,1398,829,1373,782,1424,877,0.2940,False
566,756,1,people,997,841,975,800,1019,883,0.3128,False
567,502,9,motor,1296,850,1245,818,1347,883,0.3000,False
567,691,2,bicycle,672,858,620,820,724,896,0.4613,False
567,784,0,pedestrian,837,830,816,780,859,880,0.3042,False
567,886,2,bicycle,481,855,462,820,501,891,0.5163,False
567,852,1,people,1403,831,1377,782,1429,880,0.2655,False
567,789,9,motor,1002,860,951,828,1054,892,0.4081,False
567,797,0,pedestrian,799,831,778,778,821,885,0.4753,False
568,502,9,motor,1300,849,1249,817,1351,882,0.5219,False
568,691,2,bicycle,672,862,627,830,718,895,0.5787,False
568,789,9,motor,1009,859,958,828,1060,891,0.3740,False
568,824,2,bicycle,221,1029,164,944,278,1115,0.3251,False
568,756,1,people,1005,840,984,800,1027,881,0.3078,False
569,502,9,motor,1304,850,1253,817,1356,883,0.7040,False
569,691,2,bicycle,677,851,616,806,739,896,0.4602,False
569,789,9,motor,1010,859,958,828,1062,891,0.3924,False
569,824,2,bicycle,225,1028,167,941,283,1116,0.4549,False
569,756,1,people,1007,839,986,799,1029,880,0.3476,False
569,870,2,bicycle,699,845,668,796,730,894,0.3801,False
570,502,9,motor,1308,849,1256,815,1360,883,0.6384,False
570,691,2,bicycle,683,856,627,815,740,898,0.4874,False
570,789,9,motor,1012,859,960,827,1064,891,0.3198,False
570,824,2,bicycle,231,1025,176,944,286,1106,0.3535,False
570,784,0,pedestrian,851,827,830,778,873,877,0.3180,False
570,852,1,people,1418,831,1392,782,1444,880,0.3322,False
570,797,0,pedestrian,811,829,790,775,832,884,0.4777,False
571,691,2,bicycle,689,860,637,823,741,897,0.5282,False
571,824,2,bicycle,236,1026,178,940,295,1112,0.5682,False
571,895,2,bicycle,497,855,476,819,519,892,0.3691,False
571,839,2,bicycle,220,953,136,794,305,1112,0.2776,False
572,691,2,bicycle,691,855,635,816,747,895,0.5093,False
572,824,2,bicycle,239,1028,181,942,298,1114,0.4157,False
572,895,2,bicycle,503,850,479,809,528,892,0.4781,False
572,789,9,motor,1020,858,965,824,1075,892,0.2701,False
572,797,0,pedestrian,818,831,797,777,840,885,0.4083,False
573,691,2,bicycle,693,849,629,803,757,896,0.5215,False
573,824,2,bicycle,241,1029,183,944,300,1114,0.4727,False
573,895,2,bicycle,506,851,482,810,531,892,0.3143,False
573,789,9,motor,1023,859,972,828,1075,891,0.3699,False
573,797,0,pedestrian,822,831,801,777,843,886,0.2681,False
573,756,1,people,1022,840,1001,800,1043,880,0.2520,False
573,870,2,bicycle,714,845,684,796,745,894,0.3157,False
573,502,9,motor,1321,849,1272,817,1371,881,0.4073,False
574,691,2,bicycle,699,856,643,816,755,896,0.4070,False
574,789,9,motor,1021,860,972,830,1071,891,0.2652,False
574,756,1,people,1026,841,1004,800,1048,882,0.2537,False
574,502,9,motor,1324,849,1274,817,1374,882,0.6135,False
574,784,0,pedestrian,865,828,843,779,887,878,0.3188,False
575,691,2,bicycle,703,855,639,809,767,902,0.4469,False
575,789,9,motor,1026,859,973,827,1079,891,0.3838,False
575,756,1,people,1026,840,1004,799,1048,882,0.2726,False
575,502,9,motor,1327,849,1277,817,1377,881,0.5172,False
575,784,0,pedestrian,868,829,846,779,890,880,0.2901,False
575,797,0,pedestrian,829,830,808,776,851,885,0.3520,False
576,691,2,bicycle,704,852,641,806,767,898,0.5101,False
576,756,1,people,1029,841,1007,800,1051,882,0.2751,False
576,502,9,motor,1328,847,1277,813,1380,881,0.4851,False
576,784,0,pedestrian,873,827,851,777,895,878,0.3411,False
576,797,0,pedestrian,832,830,811,775,854,885,0.2937,False
576,852,1,people,1441,833,1415,782,1468,884,0.3552,False
576,895,2,bicycle,517,851,493,810,541,892,0.3074,False
577,691,2,bicycle,714,857,658,817,770,897,0.5487,False
577,756,1,people,1034,842,1012,801,1056,884,0.2885,False
577,502,9,motor,1332,846,1281,813,1383,880,0.4676,False
577,784,0,pedestrian,876,827,854,776,898,878,0.2907,False
577,852,1,people,1445,831,1420,782,1471,881,0.3162,False
577,895,2,bicycle,519,853,496,815,542,892,0.4641,False
578,691,2,bicycle,715,856,659,816,772,896,0.5105,False
578,502,9,motor,1335,849,1283,815,1388,884,0.4377,False
578,784,0,pedestrian,876,829,855,782,897,877,0.4467,False
578,895,2,bicycle,523,853,501,816,545,891,0.2685,False
578,824,2,bicycle,251,1030,196,948,307,1113,0.3076,False
578,789,9,motor,1041,858,986,825,1096,892,0.3300,False
578,797,0,pedestrian,838,831,818,778,859,884,0.5143,False
579,691,2,bicycle,715,853,658,813,773,894,0.5096,False
579,502,9,motor,1339,848,1284,811,1394,885,0.5279,False
579,784,0,pedestrian,880,827,860,780,901,874,0.3105,False
579,789,9,motor,1045,859,992,826,1099,892,0.4688,False
579,797,0,pedestrian,842,830,822,778,862,882,0.3422,False
579,870,2,bicycle,735,844,705,796,766,893,0.2556,False
579,756,1,people,1039,842,1017,800,1062,884,0.3518,False
579,852,1,people,1455,832,1429,782,1481,883,0.2904,False
580,691,2,bicycle,718,848,653,801,784,896,0.4403,False
580,502,9,motor,1342,850,1290,815,1395,885,0.6783,False
580,784,0,pedestrian,883,827,862,779,905,875,0.3531,False
580,789,9,motor,1047,860,995,828,1100,892,0.3726,False
580,870,2,bicycle,740,845,709,796,771,894,0.3098,False
580,852,1,people,1457,830,1432,781,1482,880,0.2558,False
580,824,2,bicycle,266,1017,213,940,319,1095,0.3201,False
581,691,2,bicycle,721,847,654,798,789,897,0.5424,False
581,502,9,motor,1344,850,1294,816,1395,884,0.6155,False
581,784,0,pedestrian,885,828,864,779,907,877,0.3174,False
581,789,9,motor,1048,859,995,827,1102,892,0.4487,False
581,870,2,bicycle,741,844,709,795,773,894,0.3044,False
581,824,2,bicycle,270,1013,216,936,324,1090,0.2677,False
581,839,2,bicycle,249,961,165,807,333,1115,0.2981,False
581,797,0,pedestrian,847,830,826,778,868,883,0.5408,False
581,756,1,people,1044,841,1022,800,1066,882,0.3690,False
582,691,2,bicycle,725,854,666,811,784,897,0.5471,False
582,502,9,motor,1347,848,1295,813,1399,883,0.6277,False
582,784,0,pedestrian,889,825,868,778,910,873,0.4158,False
582,789,9,motor,1051,859,997,826,1105,892,0.4014,False
582,839,2,bicycle,263,961,182,809,345,1113,0.2613,False
582,797,0,pedestrian,849,830,828,776,871,884,0.4952,False
582,756,1,people,1044,841,1022,799,1066,883,0.3738,False
582,895,2,bicycle,534,854,511,814,558,894,0.3034,False
582,852,1,people,1461,832,1436,783,1486,882,0.3513,False
583,691,2,bicycle,724,849,663,804,785,894,0.5830,False
583,502,9,motor,1349,846,1294,808,1405,884,0.4701,False
583,784,0,pedestrian,893,826,871,776,915,876,0.3402,False
583,789,2,bicycle,1052,860,999,828,1106,893,0.4006,False
583,797,0,pedestrian,852,829,831,775,874,884,0.2898,False
583,756,1,people,1048,840,1028,801,1069,879,0.3517,False
583,912,9,motor,1460,850,1410,813,1510,887,0.3912,False
583,895,2,bicycle,537,852,513,812,561,893,0.3130,False
583,852,1,people,1464,831,1440,782,1489,880,0.2852,False
583,824,2,bicycle,276,1022,218,938,335,1106,0.3126,False
584,691,2,bicycle,726,848,664,802,788,894,0.5106,False
584,502,9,motor,1352,848,1302,814,1402,883,0.3810,False
584,895,2,bicycle,539,853,516,814,563,893,0.2740,False
584,824,2,bicycle,278,1022,216,934,340,1111,0.2901,False
584,839,2,bicycle,273,967,197,826,349,1108,0.3518,False
585,691,2,bicycle,727,849,669,806,786,893,0.5216,False
585,502,9,motor,1357,849,1305,814,1410,885,0.4109,False
585,895,2,bicycle,543,852,520,813,567,892,0.3082,False
585,824,2,bicycle,280,1025,219,938,341,1112,0.3386,False
585,839,2,bicycle,276,965,199,823,353,1107,0.2983,False
585,797,0,pedestrian,857,831,836,778,878,885,0.5014,False
586,691,2,bicycle,733,852,678,811,788,893,0.5118,False
586,502,9,motor,1362,848,1309,812,1415,884,0.4784,False
586,895,2,bicycle,546,852,523,813,569,892,0.2919,False
586,839,2,bicycle,275,958,194,808,356,1108,0.3314,False
586,914,1,people,1047,841,1027,799,1067,884,0.3485,False
586,797,0,pedestrian,859,831,838,777,881,885,0.4597,False
586,784,0,pedestrian,898,829,876,780,920,878,0.3892,False
586,789,9,motor,1062,859,1011,828,1114,891,0.2519,False
587,691,2,bicycle,733,846,672,800,794,892,0.4314,False
587,502,9,motor,1364,848,1312,812,1417,884,0.5074,False
587,797,0,pedestrian,862,831,841,777,883,885,0.3212,False
587,789,9,motor,1063,860,1012,829,1115,891,0.3531,False
587,870,2,bicycle,754,843,723,794,785,892,0.3582,True
587,756,1,people,1058,839,1036,798,1081,881,0.3300,False
587,912,9,motor,1473,848,1424,812,1522,885,0.3039,False
587,852,1,people,1475,831,1451,781,1500,881,0.3266,False
588,691,2,bicycle,737,849,679,805,795,893,0.3833,False
588,502,9,motor,1364,849,1314,815,1415,884,0.6357,False
588,918,1,people,1355,836,1330,800,1380,873,0.3467,False
588,870,2,bicycle,756,843,724,794,788,893,0.2857,False
588,852,1,people,1478,828,1455,782,1501,875,0.2949,False
588,784,0,pedestrian,903,826,881,777,925,875,0.3193,False
589,691,2,bicycle,739,847,677,799,802,895,0.5659,False
589,502,9,motor,1365,849,1317,817,1413,882,0.5169,False
589,918,1,people,1357,837,1332,800,1382,874,0.3075,False
589,852,1,people,1480,828,1459,785,1502,871,0.2948,False
589,784,0,pedestrian,905,829,882,777,928,881,0.2651,False
589,839,2,bicycle,291,955,213,811,369,1099,0.3218,False
589,797,0,pedestrian,865,830,844,775,887,885,0.4591,False
590,691,2,bicycle,740,847,680,801,801,894,0.5637,False
590,502,9,motor,1367,849,1319,817,1415,882,0.5143,False
590,784,0,pedestrian,907,828,885,777,930,880,0.3570,False
590,839,2,bicycle,293,954,216,810,370,1098,0.3356,False
590,797,0,pedestrian,867,830,846,775,889,885,0.4873,False
590,789,9,motor,1067,861,1016,830,1119,892,0.2947,False
590,756,1,people,1064,840,1042,798,1086,882,0.2708,False
590,912,9,motor,1478,851,1431,816,1526,887,0.3269,False
591,691,2,bicycle,741,847,677,797,806,898,0.5000,False
591,502,9,motor,1367,847,1317,813,1417,881,0.4997,False
591,839,2,bicycle,292,954,217,812,368,1096,0.3116,False
591,912,9,motor,1480,851,1431,814,1530,888,0.3638,False
591,895,2,bicycle,556,849,532,808,580,891,0.3362,False
591,852,1,people,1488,831,1464,782,1512,880,0.3163,False
592,691,2,bicycle,742,845,678,794,806,896,0.6252,False
592,502,9,motor,1369,848,1319,814,1419,882,0.3955,False
592,839,2,bicycle,291,953,214,807,369,1100,0.3289,False
592,912,9,motor,1482,849,1432,812,1532,887,0.2943,False
592,895,2,bicycle,556,851,534,812,579,890,0.3179,False
592,852,1,people,1488,831,1463,780,1513,882,0.3202,False
592,870,2,bicycle,765,841,734,792,797,891,0.2871,False
592,756,1,people,1069,839,1047,798,1092,881,0.2928,False
593,691,2,bicycle,743,847,682,798,805,896,0.5699,False
593,502,9,motor,1371,847,1319,812,1423,883,0.4584,False
593,839,2,bicycle,291,954,213,806,369,1102,0.2608,False
593,912,9,motor,1483,849,1432,811,1534,887,0.3787,False
593,895,2,bicycle,558,851,536,813,580,889,0.3840,False
593,852,1,people,1488,831,1463,780,1514,882,0.3796,False
593,756,1,people,1070,839,1048,797,1093,881,0.4074,False
593,789,2,bicycle,1075,862,1023,831,1128,893,0.3290,False
594,691,2,bicycle,744,851,689,807,800,895,0.5707,False
594,502,9,motor,1372,848,1324,815,1421,881,0.4114,False
594,912,9,motor,1484,849,1433,811,1535,887,0.2976,False
594,756,1,people,1070,838,1049,798,1092,879,0.3141,False
594,789,9,motor,1080,858,1028,826,1133,890,0.2817,False
594,784,0,pedestrian,914,825,893,776,936,874,0.4184,False
594,797,0,pedestrian,874,829,853,776,896,883,0.3398,False
595,691,2,bicycle,745,853,694,813,796,893,0.5758,False
595,502,9,motor,1375,850,1326,817,1424,883,0.4443,False
595,756,1,people,1074,840,1053,799,1096,882,0.2965,False
595,789,9,motor,1082,858,1030,826,1134,890,0.2932,False
595,784,0,pedestrian,915,827,894,779,936,875,0.3403,False
595,839,2,bicycle,293,956,214,807,372,1105,0.3181,False
595,895,2,bicycle,561,850,539,812,583,889,0.2745,False
596,691,2,bicycle,747,847,688,800,806,895,0.5226,False
596,502,9,motor,1377,849,1327,815,1427,883,0.5210,False
596,756,1,people,1078,840,1057,800,1100,881,0.3648,False
596,789,9,motor,1082,858,1031,827,1134,890,0.3858,False
596,784,0,pedestrian,916,830,894,780,939,880,0.3258,False
596,839,2,bicycle,298,961,221,813,375,1110,0.3092,False
596,870,2,bicycle,772,842,741,793,803,892,0.3314,False
596,797,0,pedestrian,876,830,856,778,897,883,0.3379,False
597,691,2,bicycle,748,848,692,803,805,894,0.5341,False
597,502,9,motor,1378,849,1328,815,1429,883,0.5831,False
597,756,1,people,1079,840,1057,799,1101,882,0.4041,False
597,789,9,motor,1081,857,1028,824,1135,890,0.4395,False
597,784,0,pedestrian,917,830,895,780,940,881,0.3001,False
597,839,2,bicycle,300,965,224,818,376,1112,0.2536,False
597,824,2,bicycle,301,1019,239,930,363,1109,0.3777,False
598,691,2,bicycle,750,845,690,796,810,894,0.5774,False
598,502,9,motor,1379,849,1329,816,1430,883,0.5378,False
598,756,1,people,1080,839,1058,797,1102,882,0.3918,False
598,789,9,motor,1083,857,1030,825,1136,890,0.4267,False
598,839,2,bicycle,300,966,225,819,376,1113,0.2650,False
